"id","bairro","cep","logradouro","numero","texto","tipo_logradouro","fk_municipio"
"d6a70248-9599-49d7-b92b-04b21c1dd890","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","ca0b2c11-c8f7-4037-af37-8fa349945b22"
"9b9ecccc-5ffb-4bb2-a9dc-924f534aa1db","SEM BAIRRO","68440000","RUA MANOEL DE ABREU","S/N","RUA MANOEL DE ABREU, S/N","RUA","ca0b2c11-c8f7-4037-af37-8fa349945b22"
"cfb083fa-46f5-4260-8eee-19b26461206b","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","ca0b2c11-c8f7-4037-af37-8fa349945b22"
"03142b10-9aa4-468e-88c8-7a440ac7c380","SEM BAIRRO","67000000","ESTRADA DO AURA S/N","S/N","ESTRADA DO AURA S/N","ESTRADA","f7aef220-6e80-4b9c-9a0d-e4514c47b36b"
"d82cab2f-df6e-42c7-91fe-6bdc31d0be06","SEM BAIRRO","67033765","ESTRADA SANTANA DO AURA KM 3.5","5","ESTRADA SANTANA DO AURA KM 3.5","ESTRADA","f7aef220-6e80-4b9c-9a0d-e4514c47b36b"
"576e0e3b-be8f-4028-a0ec-ad8a75f0e60d","SEM BAIRRO","DESCONHECIDO","ESTRADA DO ICUI GUAJARA","S/N","ESTRADA DO ICUI GUAJARA","ESTRADA","f7aef220-6e80-4b9c-9a0d-e4514c47b36b"
"cac5323d-cb2f-43e9-928e-4048be12ed87","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","2f455879-60fe-49e5-90dc-dbbfa30c1e0e"
"44aacea6-dbb6-42e0-9f9e-e2518a616ff3","SEM BAIRRO","61746097","RUA SAO PEDRO 29","29","RUA SAO PEDRO 29","RUA","f7aef220-6e80-4b9c-9a0d-e4514c47b36b"
"a758bd51-d08e-4802-8d4d-aa1cc091394d","SEM BAIRRO","67124025","ESTRADA DO ICUI GUAJARA PROXIMO AO NOVO CRISTO I","S/N","ESTRADA DO ICUI GUAJARA PROXIMO AO NOVO CRISTO I","ESTRADA","f7aef220-6e80-4b9c-9a0d-e4514c47b36b"
"baaaab84-dd5d-4d50-90e3-4a271d49d9ac","SEM BAIRRO","66020590","ESTRADA DO AURA S/N","S/N","ESTRADA DO AURA S/N","ESTRADA","f7aef220-6e80-4b9c-9a0d-e4514c47b36b"
"acede6db-3590-44e2-90e4-24bbce127a3e","SEM BAIRRO","67000000","RUA 09 S/N LOTE 142","S/N","RUA 09 S/N LOTE 142","RUA","f7aef220-6e80-4b9c-9a0d-e4514c47b36b"
"b9247e03-79af-4826-bdc0-325d6e8e4e64","SEM BAIRRO","67000000","ESTRADA DE SANTANA","S/N","ESTRADA DE SANTANA - AURA - ANANINDEUA","ESTRADA","f7aef220-6e80-4b9c-9a0d-e4514c47b36b"
"83389d48-efb8-4869-be8e-440c7bb7c507","SEM BAIRRO","67000000","TRAVESSA B (GEORGINA)","S/N","TRAVESSA B (GEORGINA)","TRAVESSA","f7aef220-6e80-4b9c-9a0d-e4514c47b36b"
"7973e641-8921-4282-8139-d33d46a54285","SEM BAIRRO","67000000","RODOVIA BR 316 S/N","S/N","RODOVIA BR 316 S/N","RODOVIA","f7aef220-6e80-4b9c-9a0d-e4514c47b36b"
"79e67fed-2bf1-4fb5-99bc-89fcc7206dc9","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","f7aef220-6e80-4b9c-9a0d-e4514c47b36b"
"d1d028d7-10fd-4677-8de6-723755dbe36e","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","f7aef220-6e80-4b9c-9a0d-e4514c47b36b"
"4797dfda-2308-42b8-9d26-0e44385891bb","SEM BAIRRO","67033755","TRAVESSA TANCREDO NEVES SEM NUMERO","S/N","TRAVESSA TANCREDO NEVES SEM NUMERO","TRAVESSA","f7aef220-6e80-4b9c-9a0d-e4514c47b36b"
"7f9643bd-87fd-4558-93eb-a87ca9948fc1","SEM BAIRRO","67020590","AVENIDA JOAO PAULO II","S/N","AV JOAO PAULO II, S/N","AVENIDA","f7aef220-6e80-4b9c-9a0d-e4514c47b36b"
"9848f280-af48-4a24-825e-9d3539d733c2","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","f7aef220-6e80-4b9c-9a0d-e4514c47b36b"
"e965572c-2c8d-452e-b6db-aad4ced93661","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","f7aef220-6e80-4b9c-9a0d-e4514c47b36b"
"503950d6-ca46-462e-8bc4-f3f4e6e71dfd","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","a2cd7c6d-1093-4860-9980-bc406e84520e"
"72890b32-fa3a-4cb4-9b58-32420a13eeb7","BAIRRO ZITA CUNHA","68445000","RODOVIA DA INTEGRACAO  S/N","S/N","RODOVIA DA INTEGRACAO  S/N - BAIRRO ZITA CUNHA","RODOVIA","9d928ee9-5dac-4016-b447-ba42af9846b7"
"4e5b7e65-a6ba-402d-896b-fed2541d323c","SEM BAIRRO","68445000","RODOVIA DA INTEGRACAO S/N","S/N","RODOVIA DA INTEGRACAO S/N","RODOVIA","9d928ee9-5dac-4016-b447-ba42af9846b7"
"3f794285-e0ea-4920-9ae1-4f58ec892e05","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","9d928ee9-5dac-4016-b447-ba42af9846b7"
"7d22624b-52af-4249-a07a-da009a29f23f","SEM BAIRRO","68795000","RODOVIA AUGUSTO MEIRA FILHO","S/N","RODOVIA AUGUSTO MEIRA FILHO","RODOVIA","a8f63b57-ccc3-4c8f-9e04-e34216f66ebc"
"97e76f0c-4d9a-48bd-9bc8-5e6205162657","SEM BAIRRO","67000000","RUA FAZENDINHA N. 18","18","RUA FAZENDINHA N. 18","RUA","f7aef220-6e80-4b9c-9a0d-e4514c47b36b"
"3f5471d3-8882-48d5-a199-dbb2a5b9bb45","SEM BAIRRO","DESCONHECIDO","RODOVIA ANANIN","S/N","RODOVIA ANANIN","RODOVIA","f7aef220-6e80-4b9c-9a0d-e4514c47b36b"
"ffdf70f0-99c8-4df5-ab78-0d73cceba032","SEM BAIRRO","67020590","ESTRADA DO AURA S/N","S/N","ESTRADA DO AURA S/N","ESTRADA","f7aef220-6e80-4b9c-9a0d-e4514c47b36b"
"ad7b595e-0dc4-48fc-a1fb-1f4a71928ae3","SEM BAIRRO","68445000","RODOVIA PA 151","S/N","RODOVIA PA 151, KM 01, SN","RODOVIA","9d928ee9-5dac-4016-b447-ba42af9846b7"
"27170c3d-4e64-413f-8715-b4f87195b0b6","SEM BAIRRO","67000000","RODOVIA AUGUSTO MEIRA FILHO","S/N","RODOVIA AUGUSTO MEIRA FILHO","RODOVIA","a8f63b57-ccc3-4c8f-9e04-e34216f66ebc"
"cbc54770-706d-4185-af0d-4349b25ae9e7","SEM BAIRRO","DESCONHECIDO","ESTRADA DO MURINIM PA","S/N","ESTRADA DO MURINIM PA-404 S/N","ESTRADA","a8f63b57-ccc3-4c8f-9e04-e34216f66ebc"
"b212ce1b-f5a3-4541-8e12-16035dbb678d","SEM BAIRRO","68600000","RODOVIA BRAGANCA VISEU","S/N","RODOVIA BRAGANCA VISEU, S/N","RODOVIA","24244490-97e4-49aa-82e0-265fb8be8dc6"
"252db5f4-4801-4d13-a120-2c7f81cfadd2","SEM BAIRRO","68600000","RUA DA ESCOLA AGRICOLA S/N","S/N","RUA DA ESCOLA AGRICOLA S/N","RUA","24244490-97e4-49aa-82e0-265fb8be8dc6"
"d07d4e82-6a3c-481d-83f6-59ed8e4db03a","SEM BAIRRO","68740000","RODOVIA TRANSCASTANHAL","1","RODOVIA TRANSCASTANHAL - RUA 1","RODOVIA","b2b18341-d69f-4b98-99b0-f40d02224b5c"
"051cf7bd-7c57-42f2-8089-6c6df71c79ee","SEM BAIRRO","68740000","RODOVIA PA 136","03","RODOVIA PA 136, KM 03","RODOVIA","b2b18341-d69f-4b98-99b0-f40d02224b5c"
"d3ababf4-4910-488e-9223-b53188106082","SEM BAIRRO","DESCONHECIDO","RUA SETE DE SETEMBRO EM FRENTE AO PORTO DA BALSA","S/N","RUA SETE DE SETEMBRO EM FRENTE AO PORTO DA BALSA","RUA","07fa4f4f-335b-4371-86f0-d640eee2e5ec"
"95051358-50f8-4468-8577-55f18b07a907","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","b2b18341-d69f-4b98-99b0-f40d02224b5c"
"5802141e-0dfc-461a-a5eb-d5991c84274b","SEM BAIRRO","DESCONHECIDO","RODOVIA TRANSCASTANHAL","S/N","RODOVIA TRANSCASTANHAL","RODOVIA","b2b18341-d69f-4b98-99b0-f40d02224b5c"
"86252fb6-202e-42a6-8eec-e12ec3af5180","SEM BAIRRO","68746030","RUA WE 12","12","RUA WE 12","RUA","b2b18341-d69f-4b98-99b0-f40d02224b5c"
"cb2c32cb-d5e1-4c6e-86c7-3d510db4689e","SEM BAIRRO","68742850","RODOVIA TRANSCASTANHAL S/N","S/N","RODOVIA TRANSCASTANHAL S/N","RODOVIA","b2b18341-d69f-4b98-99b0-f40d02224b5c"
"8faec63f-c154-4a2a-984c-5ebf83d6e371","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","b2b18341-d69f-4b98-99b0-f40d02224b5c"
"914a35d2-6eae-4e8b-989f-239c171abd3a","SEM BAIRRO","68800000","ESTRADA DO ARAPIJO S/N","S/N","ESTRADA DO ARAPIJO S/N","ESTRADA","07fa4f4f-335b-4371-86f0-d640eee2e5ec"
"dd4ebfb2-ee99-4a16-96e3-ee6665451fef","SEM BAIRRO","68400000","RODOVIA CAMETA TUCURUI SN","S/N","RODOVIA CAMETA TUCURUI SN","RODOVIA","6b9d5d07-1085-4a51-9421-3988065a139c"
"c5802907-3f63-41b3-a16c-81e2554fe62d","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","6b9d5d07-1085-4a51-9421-3988065a139c"
"4381e496-1e56-4a31-94cb-2ef57074f109","SEM BAIRRO","DESCONHECIDO","AVENIDA. BARAO DE CAPANEMA S/N","S/N","AV. BARAO DE CAPANEMA S/N","AVENIDA","c7e069da-594a-4f08-b135-8032d44a6229"
"b8a30d5c-6f3e-46ee-bfce-4f2e7e61aadf","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","5b72c3e1-4e84-46a4-a401-7f96581d4156"
"b5fa04f9-14db-49b1-a170-1725623d973d","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","5b72c3e1-4e84-46a4-a401-7f96581d4156"
"72fc77e5-ccd2-458d-b225-a3f9ff1fecad","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","4d18dbec-f6b4-4561-8af4-1bcd8ab04903"
"67ab6293-6b4a-4669-b97a-6eb52ff12e1c","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","fd5d808e-01c2-43db-9bd9-e3a49936b5d6"
"37e3cccc-fb6d-484c-883c-2f0fd5d871d1","SEM BAIRRO","68746030","RUA HELDER BANDEIRA S/N","S/N","RUA HELDER BANDEIRA S/N","RUA","b2b18341-d69f-4b98-99b0-f40d02224b5c"
"fec5dbc6-a2c8-4dd5-83e3-f672b2eff3a7","SEM BAIRRO","68743000","RODOVIA PA","S/N","RODOVIA PA-136 S/N","RODOVIA","b2b18341-d69f-4b98-99b0-f40d02224b5c"
"8f477d7c-71fd-4bf0-81ee-391ddea26ad3","SEM BAIRRO","68746475","RUA DO CONTORNO","S/N","RUA DO CONTORNO, ATRAS DO CONJUNTO ROUXINOL","RUA","b2b18341-d69f-4b98-99b0-f40d02224b5c"
"ee37cd74-bd51-4c7e-a5c8-58326129e362","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","4d18dbec-f6b4-4561-8af4-1bcd8ab04903"
"34933817-fdbb-41b4-8610-8d221f2b6d82","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","4d18dbec-f6b4-4561-8af4-1bcd8ab04903"
"39b74c58-338d-4d39-aa33-1830d7feec86","SEM BAIRRO","68180000","RUA FRANCISCO MACEDO S/N","S/N","RUA FRANCISCO MACEDO S/N","RUA","5329164b-8ee0-4e2a-80a0-6687ab701b44"
"bac9ec11-0994-438b-8da9-1c8bf392e3de","SEM BAIRRO","68180480","RUA VI 1","1","RUA VI 1","RUA","5329164b-8ee0-4e2a-80a0-6687ab701b44"
"889710b9-80c6-44ee-877a-fbf0e297d1e6","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","5329164b-8ee0-4e2a-80a0-6687ab701b44"
"c5b02225-6c44-4d14-b6fc-3671359888fe","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","016b388b-3305-45a0-822f-f9fc9eca7ff3"
"a0f7bb34-11e9-469c-a78f-ed622105ce73","SEM BAIRRO","68590000","RUA CONSELHEIRO PENA S/N","S/N","RUA CONSELHEIRO PENA S/N","RUA","ffca2b07-c5d1-4549-ae89-006543d94a0b"
"8035295b-0561-4591-b478-0f90eab73575","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","ffca2b07-c5d1-4549-ae89-006543d94a0b"
"ba56b1a4-efb9-40e0-953e-bc0e36f35c4d","SEM BAIRRO","68506678","RODOVIA BR 222 KM 11","5","RODOVIA BR 222 KM 11,5","RODOVIA","e1c299c9-6af7-4ae0-acd4-49000eef38b0"
"32292639-5753-4e82-98ad-7dda407252b2","BAIRRO SAO FELIX, MARABA","DESCONHECIDO","RODOVIA BR 222","222","RODOVIA BR 222, BAIRRO SAO FELIX, MARABA","RODOVIA","e1c299c9-6af7-4ae0-acd4-49000eef38b0"
"ffca9ff7-ff56-4acd-9a45-f067f19e8a0e","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","b6435ef2-f12e-4ab1-b44e-fdd8ffe58f1f"
"3d204d1d-7c80-46fa-99be-c616865639ef","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","e1c299c9-6af7-4ae0-acd4-49000eef38b0"
"d5832823-e4a8-4b52-ad89-94d52cda386d","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","e1c299c9-6af7-4ae0-acd4-49000eef38b0"
"985435f9-0fd1-4ca6-bf58-3330bde87c0a","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","02dde764-c2b3-4177-83cb-37be4e6c26ad"
"3960b9aa-a584-4a66-9a4b-bcee35aaaedf","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","02dde764-c2b3-4177-83cb-37be4e6c26ad"
"0de73c29-c84c-4be3-975b-e6e125dc21b2","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","f1e9aa32-932d-43eb-841b-d0d6d0ddb6da"
"3150e5ad-0cc6-48c8-af53-ad946328df60","SEM BAIRRO","DESCONHECIDO","RUA JOAO BATISTA S/N","S/N","RUA JOAO BATISTA S/N","RUA","23953019-0905-41ba-a8de-811f77bf863a"
"eda1ff08-41eb-40b4-bb24-8ed13b174b99","SEM BAIRRO","68628545","AVENIDA. TROPICAL S/N","S/N","AV. TROPICAL S/N","AVENIDA","efe890d9-3b58-4a4f-8ffc-f297e8f2fd27"
"19ba9eb8-ad1b-4c0c-bc41-be42c78f154c","SEM BAIRRO","68625000","AVENIDA TROPICAL S/N","S/N","AVENIDA TROPICAL S/N","AVENIDA","efe890d9-3b58-4a4f-8ffc-f297e8f2fd27"
"bced1385-47cf-480b-a00e-d625ee24951a","SEM BAIRRO","68628545","AVENIDA TROPICAL S/N","S/N","AVENIDA TROPICAL S/N","AVENIDA","efe890d9-3b58-4a4f-8ffc-f297e8f2fd27"
"fae486e2-3524-460a-8462-c75c90f824a7","SEM BAIRRO","DESCONHECIDO","AVENIDA. BELA VISTA S/N","S/N","AV. BELA VISTA S/N","AVENIDA","efe890d9-3b58-4a4f-8ffc-f297e8f2fd27"
"d95eacca-37da-4570-bfb2-da4562591775","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","66a9bd5e-66c1-4536-a90a-32c530d27ccd"
"7a9130bc-fbb4-44f2-85e5-4a22cc42bda1","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","66a9bd5e-66c1-4536-a90a-32c530d27ccd"
"86a1148c-9a7c-4296-9866-664283cec112","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","66a9bd5e-66c1-4536-a90a-32c530d27ccd"
"bfe3133d-a73c-47d7-bcc0-e6016b557ea9","SEM BAIRRO","68790000","RODOVIA PA 140 KM 01","01","RODOVIA PA 140 KM 01","RODOVIA","66a9bd5e-66c1-4536-a90a-32c530d27ccd"
"2d0b377b-f833-4515-8986-75f1a57faef7","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","39493f2d-d8ae-46a6-80ad-af9e8a381e41"
"6978f828-d123-491f-901a-388cfe589c8d","SEM BAIRRO","68035000","AVENIDA. FERNANDO GUILHON","S/N","AV. FERNANDO GUILHON, SALVACAO","AVENIDA","5eec4eac-e88e-4a38-a914-359f24bec9a5"
"03b7158e-098e-4f34-b094-9cc2ac72045a","SEM BAIRRO","DESCONHECIDO","AVENIDA. MOACARA S/N","S/N","AV. MOACARA S/N","AVENIDA","5eec4eac-e88e-4a38-a914-359f24bec9a5"
"4a72aa1b-73d6-4aee-ac56-e4972756ecb3","SEM BAIRRO","68020460","AVENIDA MOACARA S/N","S/N","AV MOACARA S/N","AVENIDA","5eec4eac-e88e-4a38-a914-359f24bec9a5"
"59bc58a1-6c00-459e-991d-38a23e976ec5","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","239b48f1-ae2f-442b-b397-eac3f62c344c"
"1b12ddac-18db-4e5a-b9ab-55388ec36df8","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","ee302fc3-8c21-4bf9-8e5a-9747520cdde5"
"0e08070b-29f9-4f94-948f-c3b3f886df2b","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","ee302fc3-8c21-4bf9-8e5a-9747520cdde5"
"2e7250a7-e71e-407b-ae61-f7f75f4d47da","SEM BAIRRO","68680970","RUA 2 S/N","S/N","RUA 2 S/N","RUA","509cf811-bd35-48d0-aaa0-ec2cea4795ea"
"a496f2e4-f4eb-4e31-9d42-3d0347ca43ce","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","5ef8269a-cd59-4441-8312-553cc939b176"
"261336c0-0f67-4e36-a9ee-3f96db8694d3","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","4f38a95e-e2d2-41ed-a729-1dca887c6948"
"1f88817f-65f6-4977-8845-d27803519f46","SEM BAIRRO","68780000","RODOVIA PA","02","RODOVIA PA-412 KM 02","RODOVIA","4f38a95e-e2d2-41ed-a729-1dca887c6948"
"710ed0d9-b9db-4e59-8c5c-e24f7b926c6b","SEM BAIRRO","68790000","ESTRADA DE ACESSO A VILA DO BOMBOM","S/N","ESTRADA DE ACESSO A VILA DO BOMBOM, SEM NUMERO","ESTRADA","b12a042c-7ccf-47a1-af34-3bac6318d89f"
"d3567df0-37aa-4665-b0b7-1b6d68bc33b6","SEM BAIRRO","68620000","ESTRADA DO BOM BOM","S/N","ESTRADA DO BOM BOM - VISEU/PA","ESTRADA","b12a042c-7ccf-47a1-af34-3bac6318d89f"
"663a5b43-437e-4f73-86d6-11334eefebe3","SEM BAIRRO","69000000","AVENIDA ONCA PINTADA LOT 328","2","AV ONCA PINTADA LOT 328-1/328-2","AVENIDA","1f4adcb5-a7bb-4788-884d-2232d80f9267"
"856c3045-64c0-4ad7-a42f-3acf514a9c29","BAIRRO CARLOS GERMANO NAUMAN","29705290","RUA PROJETADA SN","S/N","RUA PROJETADA SN - BAIRRO CARLOS GERMANO NAUMAN","RUA","3f894f22-28a0-4297-977e-db6658c6ce9e"
"725bc19b-c570-4dd8-af1f-2a79fa16b41c","SEM BAIRRO","69117000","RODOVIA AM 010 KM 60","60","RODOVIA AM 010 KM 60","RODOVIA","a63ba4db-6bf9-433f-9a10-eec918ec9f70"
"1a7c4f6a-ac47-47c8-865c-09c30d5f6fa9","SEM BAIRRO","69640970","RUA PROJETADA SANTOS DUMONT","S/N","RUA PROJETADA SANTOS DUMONT","RUA","b0583914-d9a2-4332-974c-f61ea5f043f0"
"8635f556-755b-4e7f-bd5c-e2132e533003","SEM BAIRRO","68550000","AVENIDA. ACARA S/N","S/N","AV. ACARA S/N","AVENIDA","ab165621-7083-4598-8ccc-d0c597cdb254"
"270ef71c-403f-4f9b-b71c-4a412095a739","SEM BAIRRO","65000000","RUA SAO JERONIMO 402","402","RUA SAO JERONIMO 402","RUA","a2cd7c6d-1093-4860-9980-bc406e84520e"
"45aa05fe-77e8-4788-afc0-36ebb454a67c","SEM BAIRRO","65010000","RUA 28 DE SETEMBRUAO NRUA 0","0","R 28 DE SETEMBRO NR 0","RUA","a2cd7c6d-1093-4860-9980-bc406e84520e"
"56965c60-6896-4989-8536-837540da4019","SEM BAIRRO","65066000","RUA PRUAOJETADA SN","S/N","R PROJETADA SN","RUA","a2cd7c6d-1093-4860-9980-bc406e84520e"
"e46a5ae5-d843-440c-b8e3-e3d2b935ac00","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","a2cd7c6d-1093-4860-9980-bc406e84520e"
"b5b2fdc5-dc68-4b32-a55b-93cd423253c3","SEM BAIRRO","DESCONHECIDO","AVENIDA BAHIA","S/N","AV BAHIA","AVENIDA","ab165621-7083-4598-8ccc-d0c597cdb254"
"eadd9d4e-13d3-4706-91bb-b8b9fc27e4b1","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","ab165621-7083-4598-8ccc-d0c597cdb254"
"a2d5d625-a984-42bd-8ecf-8cb6c4fb8aaf","SEM BAIRRO","68555000","RODOVIA BR 155 QUADRAS 49","51","RODOVIA BR 155 QUADRAS 49, 50 E 51 PARCIAL","RODOVIA","585fd7ca-b0ad-435d-86e4-acf8f09b38cf"
"2103d936-f4e7-4089-90d0-5e0fa52a2880","SEM BAIRRO","68555000","AVENIDA DOS IPES QUADRA 16 LOTE 01","01","AVENIDA DOS IPES QUADRA 16 LOTE 01","AVENIDA","585fd7ca-b0ad-435d-86e4-acf8f09b38cf"
"f9dc3f53-03ea-46d3-8603-6f60ef8d3c3f","SEM BAIRRO","68555000","RODOVIA BR 155 QUADRAS 43 PARCIAL 45 PARCIAL 53 PARCIAL E 54","54","RODOVIA BR 155 QUADRAS 43 PARCIAL 45 PARCIAL 53 PARCIAL E 54","RODOVIA","585fd7ca-b0ad-435d-86e4-acf8f09b38cf"
"71f66161-cd16-414f-bdac-f08a36e2a41f","SEM BAIRRO","68555000","RODOVIA BR 155 QUADRAS 26 LOTE 01","01","RODOVIA BR 155 QUADRAS 26 LOTE 01","RODOVIA","585fd7ca-b0ad-435d-86e4-acf8f09b38cf"
"03131f23-c259-45ad-b913-0bc9dfc89727","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","a2cd7c6d-1093-4860-9980-bc406e84520e"
"676488c2-1076-4f9c-8042-58405d313973","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","3c41a8ad-186d-4ad3-b88b-68e5cf31b0ba"
"ecb4a97f-66c4-442b-8cb8-ae29e543c112","SEM BAIRRO","65000000","RUA IPIXUNA SN SITIO PIRUAANHENGA","S/N","R IPIXUNA SN SITIO PIRANHENGA","RUA","a2cd7c6d-1093-4860-9980-bc406e84520e"
"19d3498a-af1e-4320-b789-2d8067f2ca43","SEM BAIRRO","65076590","RUA DO ARAME SN","S/N","RUA DO ARAME SN, ILHINHA","RUA","a2cd7c6d-1093-4860-9980-bc406e84520e"
"36c0b21f-60ad-434e-8842-f05b197cc49c","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","a2cd7c6d-1093-4860-9980-bc406e84520e"
"22170212-afeb-4d46-89ce-de2eb299c8ed","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","a2cd7c6d-1093-4860-9980-bc406e84520e"
"3c67f269-14d5-4e07-a6df-5fefd9c7d740","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","a2cd7c6d-1093-4860-9980-bc406e84520e"
"794ba985-403a-43f0-94bb-f8acbe586aa0","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","a2cd7c6d-1093-4860-9980-bc406e84520e"
"c4a1407f-be20-4977-9f7d-c14bcc10fbb7","SEM BAIRRO","65000000","ESTRADA DO MARACANA","S/N","ESTRADA DO MARACANA","ESTRADA","a2cd7c6d-1093-4860-9980-bc406e84520e"
"22c33c8b-3db9-4f69-968f-29f5ca75e329","SEM BAIRRO","65000000","ESTRADA DO GUAPARA S/N","S/N","ESTRADA DO GUAPARA S/N - MARACANA","ESTRADA","a2cd7c6d-1093-4860-9980-bc406e84520e"
"c961de1a-5918-4b7f-9b65-818eb0f8228e","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","a2cd7c6d-1093-4860-9980-bc406e84520e"
"3bed8cb7-76be-41e0-be9f-3d9039cee383","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","a2cd7c6d-1093-4860-9980-bc406e84520e"
"12245841-f701-423b-9449-0b22dc19106c","SEM BAIRRO","DESCONHECIDO","NÃO IDENTIFICADO","S/N","DESCONHECIDO","DESCONHECIDO","a2cd7c6d-1093-4860-9980-bc406e84520e"
